name;suspiciousness_value
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):187;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):189;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):192;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):202;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):203;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):205;1.0
org.apache.sling.xss.impl$XSSAPIImpl#mangleNamespaces(java.lang.String):221;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):230;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):232;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):237;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):241;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):242;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):243;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):244;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):245;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):246;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):247;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):248;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):249;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):252;1.0
org.apache.sling.xss.impl$XSSAPIImpl#getValidHref(java.lang.String):253;1.0
org.apache.sling.xss.impl$XSSFilterImpl#isValidHref(java.lang.String):128;0.8164965809277261
org.apache.sling.xss.impl$XSSFilterImpl#isValidHref(java.lang.String):132;0.8164965809277261
org.apache.sling.xss.impl$XSSFilterImpl#setDefaultHandler(org.apache.sling.xss.impl.PolicyHandler):278;0.7071067811865475
org.apache.sling.xss.impl$XSSAPIImpl#XSSAPIImpl():58;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#XSSAPIImpl():60;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#XSSAPIImpl():65;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():75;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():76;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():77;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():79;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():80;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():81;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():84;0.3244428422615251
org.apache.sling.xss.impl$XSSAPIImpl#activate():85;0.3244428422615251
